,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
199612,   0.3306,   0.2090,   0.2311,   0.2754,   0.1494,   0.1279
199701,   0.3209,   0.2076,   0.2362,   0.2735,   0.1478,   0.1263
199702,   0.3123,   0.2079,   0.2425,   0.2713,   0.1466,   0.1270
199703,   0.2996,   0.2010,   0.2389,   0.2582,   0.1457,   0.1233
199704,   0.2876,   0.1959,   0.2323,   0.2532,   0.1413,   0.1253
199705,   0.2763,   0.1932,   0.2184,   0.2489,   0.1393,   0.1264
199706,   0.2884,   0.1986,   0.2217,   0.2561,   0.1418,   0.1281
199707,   0.4580,   0.2273,   0.2149,   0.3170,   0.1232,   0.1247
199708,   0.4538,   0.2258,   0.2119,   0.3178,   0.1247,   0.1288
199709,   0.4544,   0.2261,   0.2109,   0.3203,   0.1241,   0.1292
199710,   0.4605,   0.2285,   0.2120,   0.3336,   0.1244,   0.1274
199711,   0.4518,   0.2231,   0.2091,   0.3357,   0.1236,   0.1271
199712,   0.4456,   0.2184,   0.2052,   0.3162,   0.1238,   0.1255
199801,   0.4468,   0.2112,   0.2045,   0.3137,   0.1230,   0.1224
199802,   0.4477,   0.2127,   0.2016,   0.3148,   0.1226,   0.1250
199803,   0.4555,   0.2143,   0.2050,   0.3167,   0.1242,   0.1282
199804,   0.4538,   0.2147,   0.2063,   0.3248,   0.1250,   0.1253
199805,   0.4488,   0.2151,   0.2057,   0.3289,   0.1265,   0.1292
199806,   0.4328,   0.2115,   0.2031,   0.3141,   0.1263,   0.1256
199807,   0.3695,   0.2350,   0.2480,   0.2703,   0.1611,   0.1313
199808,   0.3630,   0.2338,   0.2469,   0.2649,   0.1645,   0.1316
199809,   0.3469,   0.2177,   0.2328,   0.2558,   0.1536,   0.1282
199810,   0.3606,   0.2253,   0.2393,   0.2592,   0.1485,   0.1338
199811,   0.3659,   0.2262,   0.2371,   0.2601,   0.1547,   0.1305
199812,   0.3822,   0.2303,   0.2345,   0.2653,   0.1544,   0.1341
199901,   0.3893,   0.2365,   0.2419,   0.2696,   0.1587,   0.1364
199902,   0.4059,   0.2446,   0.2436,   0.2782,   0.1650,   0.1441
199903,   0.4015,   0.2384,   0.2345,   0.2713,   0.1642,   0.1399
199904,   0.4236,   0.2386,   0.2332,   0.2718,   0.1663,   0.1400
199905,   0.4493,   0.2443,   0.2328,   0.2825,   0.1638,   0.1398
199906,   0.4280,   0.2395,   0.2363,   0.2736,   0.1618,   0.1381
199907,   0.3119,   0.2223,   0.2708,   0.5121,   0.1708,   0.2012
199908,   0.2970,   0.2233,   0.2658,   0.4850,   0.1663,   0.1969
199909,   0.2852,   0.2224,   0.2689,   0.4906,   0.1659,   0.1961
199910,   0.2871,   0.2219,   0.2687,   0.5004,   0.1671,   0.1981
199911,   0.2840,   0.2162,   0.2657,   0.5120,   0.1743,   0.2017
199912,   0.2946,   0.2232,   0.2819,   0.5289,   0.1769,   0.2044
200001,   0.2975,   0.2315,   0.2881,   0.5683,   0.1743,   0.2122
200002,   0.2809,   0.2328,   0.2880,   0.5602,   0.1752,   0.2049
200003,   0.2535,   0.2373,   0.2781,   0.5812,   0.1775,   0.2115
200004,   0.2614,   0.2323,   0.2713,   0.5648,   0.1793,   0.2159
200005,   0.2227,   0.2239,   0.2695,   0.5509,   0.1755,   0.2049
200006,   0.2216,   0.2181,   0.2714,   0.5205,   0.1785,   0.2016
200007,   0.5260,   0.1887,   0.1853,   0.8214,   0.2855,   0.1678
200008,   0.4898,   0.1862,   0.1904,   0.8012,   0.2818,   0.1662
200009,   0.4677,   0.1872,   0.1934,   0.8267,   0.2845,   0.1700
200010,   0.4036,   0.1857,   0.1926,   0.8064,   0.2793,   0.1625
200011,   0.3617,   0.1858,   0.1928,   0.7521,   0.2797,   0.1611
200012,   0.3086,   0.1783,   0.1871,   0.6485,   0.2709,   0.1517
200101,   0.2820,   0.1798,   0.1851,   0.6108,   0.2533,   0.1450
200102,   0.3155,   0.1833,   0.1911,   0.6105,   0.2653,   0.1488
200103,   0.2738,   0.1817,   0.1781,   0.5207,   0.2506,   0.1403
200104,   0.2558,   0.1762,   0.1730,   0.4617,   0.2425,   0.1379
200105,   0.2627,   0.1768,   0.1774,   0.4884,   0.2528,   0.1387
200106,   0.2536,   0.1790,   0.1775,   0.4774,   0.2535,   0.1367
200107,   0.5879,   0.1660,   0.1994,   0.6125,   0.2501,   0.1594
200108,   0.5506,   0.1618,   0.1969,   0.5852,   0.2454,   0.1597
200109,   0.5179,   0.1571,   0.1920,   0.5452,   0.2393,   0.1525
200110,   0.4900,   0.1518,   0.1857,   0.4926,   0.2385,   0.1533
200111,   0.5198,   0.1587,   0.1906,   0.5163,   0.2438,   0.1545
200112,   0.5399,   0.1611,   0.1939,   0.5361,   0.2454,   0.1553
200201,   0.5512,   0.1607,   0.1931,   0.5299,   0.2427,   0.1527
200202,   0.5183,   0.1566,   0.1907,   0.5062,   0.2369,   0.1549
200203,   0.4755,   0.1545,   0.1889,   0.4806,   0.2333,   0.1507
200204,   0.4650,   0.1562,   0.1912,   0.4892,   0.2337,   0.1489
200205,   0.4112,   0.1542,   0.1905,   0.4590,   0.2271,   0.1454
200206,   0.3921,   0.1497,   0.1878,   0.4518,   0.2239,   0.1446
200207,   0.0811,   0.1093,   0.1396,   0.2049,   0.1260,   0.1084
200208,   0.0845,   0.1067,   0.1392,   0.1906,   0.1236,   0.1076
200209,   0.0807,   0.1087,   0.1404,   0.2009,   0.1231,   0.1070
200210,   0.0852,   0.1091,   0.1357,   0.2125,   0.1230,   0.1081
200211,   0.0796,   0.1104,   0.1377,   0.2322,   0.1246,   0.1052
200212,   0.0720,   0.1131,   0.1380,   0.2219,   0.1224,   0.1044
200301,   0.0715,   0.1123,   0.1377,   0.2090,   0.1226,   0.1042
200302,   0.0716,   0.1138,   0.1388,   0.1939,   0.1241,   0.1042
200303,   0.0718,   0.1152,   0.1394,   0.1908,   0.1246,   0.1045
200304,   0.0677,   0.1147,   0.1413,   0.1858,   0.1311,   0.1057
200305,   0.0656,   0.1157,   0.1411,   0.1995,   0.1316,   0.1063
200306,   0.0635,   0.1154,   0.1401,   0.1980,   0.1306,   0.1071
200307,   0.0110,   0.1221,   0.1302,   0.1852,   0.0861,   0.0813
200308,   0.0090,   0.1196,   0.1279,   0.1863,   0.0842,   0.0812
200309,   0.0088,   0.1211,   0.1278,   0.1750,   0.0835,   0.0813
200310,   0.0002,   0.1170,   0.1250,   0.1801,   0.0842,   0.0819
200311,   0.0025,   0.1189,   0.1239,   0.1765,   0.0827,   0.0833
200312,   0.0007,   0.1174,   0.1240,   0.1654,   0.0826,   0.0833
200401,   0.0040,   0.1166,   0.1212,   0.1675,   0.0819,   0.0821
200402,  -0.0063,   0.1143,   0.1216,   0.1657,   0.0826,   0.0829
200403,  -0.0036,   0.1150,   0.1198,   0.1639,   0.0828,   0.0836
200404,  -0.0007,   0.1161,   0.1223,   0.1615,   0.0856,   0.0843
200405,   0.0061,   0.1160,   0.1230,   0.1663,   0.0862,   0.0841
200406,   0.0071,   0.1152,   0.1235,   0.1650,   0.0851,   0.0848
200407,   0.1007,   0.1346,   0.1605,   0.1122,   0.1743,   0.0989
200408,   0.0985,   0.1314,   0.1629,   0.1122,   0.1718,   0.0990
200409,   0.1016,   0.1306,   0.1654,   0.1144,   0.1727,   0.0987
200410,   0.1077,   0.1323,   0.1669,   0.1185,   0.1702,   0.1009
200411,   0.1058,   0.1335,   0.1685,   0.1157,   0.1667,   0.1011
200412,   0.1047,   0.1355,   0.1703,   0.1169,   0.1630,   0.1015
200501,   0.1040,   0.1368,   0.1709,   0.1182,   0.1603,   0.1015
200502,   0.1064,   0.1338,   0.1699,   0.1153,   0.1570,   0.1027
200503,   0.1047,   0.1336,   0.1694,   0.1069,   0.1591,   0.1044
200504,   0.1032,   0.1342,   0.1677,   0.1056,   0.1585,   0.1043
200505,   0.1042,   0.1363,   0.1686,   0.1087,   0.1611,   0.1033
200506,   0.1012,   0.1365,   0.1684,   0.1110,   0.1602,   0.1040
200507,   0.2056,   0.1908,   0.1803,   0.1531,   0.1428,   0.1160
200508,   0.2064,   0.1906,   0.1839,   0.1533,   0.1411,   0.1169
200509,   0.2046,   0.1900,   0.1845,   0.1525,   0.1413,   0.1170
200510,   0.2036,   0.1888,   0.1879,   0.1548,   0.1428,   0.1180
200511,   0.2011,   0.1845,   0.1877,   0.1582,   0.1475,   0.1193
200512,   0.2003,   0.1884,   0.1915,   0.1588,   0.1494,   0.1196
200601,   0.1977,   0.1915,   0.1930,   0.1581,   0.1498,   0.1216
200602,   0.1966,   0.1930,   0.1964,   0.1532,   0.1503,   0.1220
200603,   0.1901,   0.1909,   0.1979,   0.1522,   0.1476,   0.1210
200604,   0.1898,   0.1905,   0.2000,   0.1526,   0.1484,   0.1211
200605,   0.1885,   0.1900,   0.2007,   0.1518,   0.1505,   0.1204
200606,   0.1842,   0.1891,   0.1941,   0.1510,   0.1479,   0.1187
200607,   0.1697,   0.1520,   0.1738,   0.1080,   0.1066,   0.0715
200608,   0.1683,   0.1496,   0.1721,   0.1074,   0.1052,   0.0717
200609,   0.1627,   0.1497,   0.1723,   0.1040,   0.1038,   0.0684
200610,   0.1590,   0.1485,   0.1733,   0.1039,   0.1043,   0.0673
200611,   0.1594,   0.1495,   0.1749,   0.1043,   0.1076,   0.0671
200612,   0.1601,   0.1479,   0.1737,   0.1063,   0.1090,   0.0687
200701,   0.1581,   0.1485,   0.1694,   0.1034,   0.1092,   0.0663
200702,   0.1584,   0.1480,   0.1682,   0.1031,   0.1117,   0.0669
200703,   0.1589,   0.1470,   0.1692,   0.1086,   0.1101,   0.0681
200704,   0.1587,   0.1475,   0.1697,   0.1084,   0.1109,   0.0702
200705,   0.1592,   0.1470,   0.1725,   0.1046,   0.1096,   0.0697
200706,   0.1605,   0.1490,   0.1762,   0.1077,   0.1116,   0.0703
200707,   0.2045,   0.1526,   0.1936,   0.2385,   0.1513,   0.0823
200708,   0.2074,   0.1561,   0.1915,   0.2400,   0.1534,   0.0824
200709,   0.2107,   0.1561,   0.1859,   0.2420,   0.1554,   0.0819
200710,   0.2172,   0.1590,   0.1894,   0.2454,   0.1580,   0.0835
200711,   0.2170,   0.1604,   0.1963,   0.2535,   0.1610,   0.0831
200712,   0.2185,   0.1591,   0.1907,   0.2540,   0.1620,   0.0823
200801,   0.2202,   0.1581,   0.1962,   0.2595,   0.1636,   0.0845
200802,   0.2135,   0.1548,   0.1884,   0.2603,   0.1587,   0.0836
200803,   0.2165,   0.1554,   0.1915,   0.2530,   0.1584,   0.0854
200804,   0.2105,   0.1538,   0.1887,   0.2636,   0.1596,   0.0847
200805,   0.2130,   0.1541,   0.1921,   0.2646,   0.1623,   0.0864
200806,   0.2155,   0.1558,   0.1979,   0.2655,   0.1618,   0.0881
200807,   0.2132,   0.1520,   0.1633,   0.1923,   0.1206,   0.1216
200808,   0.2053,   0.1484,   0.1499,   0.1892,   0.1186,   0.1206
200809,   0.2039,   0.1470,   0.1482,   0.1851,   0.1183,   0.1183
200810,   0.1979,   0.1392,   0.1416,   0.1900,   0.1143,   0.1135
200811,   0.1968,   0.1344,   0.1421,   0.1900,   0.1128,   0.1104
200812,   0.1998,   0.1324,   0.1428,   0.1892,   0.1090,   0.1109
200901,   0.2045,   0.1354,   0.1407,   0.1931,   0.1084,   0.1128
200902,   0.2099,   0.1369,   0.1388,   0.1937,   0.1113,   0.1128
200903,   0.2146,   0.1359,   0.1396,   0.1970,   0.1130,   0.1114
200904,   0.2119,   0.1379,   0.1398,   0.2060,   0.1157,   0.1133
200905,   0.2051,   0.1409,   0.1389,   0.2046,   0.1181,   0.1135
200906,   0.2152,   0.1404,   0.1408,   0.2086,   0.1190,   0.1169
200907,   0.0429,   0.0885,   0.0569,   0.1617,   0.0841,   0.0360
200908,   0.0378,   0.0871,   0.0572,   0.1502,   0.0833,   0.0360
200909,   0.0303,   0.0826,   0.0517,   0.1513,   0.0813,   0.0357
200910,   0.0262,   0.0834,   0.0429,   0.1485,   0.0826,   0.0369
200911,   0.0311,   0.0831,   0.0472,   0.1581,   0.0840,   0.0361
200912,   0.0319,   0.0817,   0.0522,   0.1603,   0.0836,   0.0366
201001,   0.0163,   0.0836,   0.0442,   0.1594,   0.0848,   0.0389
201002,   0.0107,   0.0851,   0.0405,   0.1613,   0.0819,   0.0382
201003,   0.0076,   0.0836,   0.0396,   0.1570,   0.0822,   0.0390
201004,   0.0024,   0.0822,   0.0398,   0.1620,   0.0826,   0.0391
201005,  -0.0045,   0.0812,   0.0356,   0.1664,   0.0832,   0.0380
201006,  -0.0014,   0.0807,   0.0360,   0.1584,   0.0788,   0.0365
201007,   0.0306,   0.0448,   0.0727,   0.0970,   0.0748,   0.0599
201008,   0.0289,   0.0425,   0.0706,   0.0941,   0.0739,   0.0592
201009,   0.0301,   0.0448,   0.0667,   0.1009,   0.0762,   0.0604
201010,   0.0288,   0.0430,   0.0656,   0.1010,   0.0772,   0.0621
201011,   0.0297,   0.0449,   0.0636,   0.0982,   0.0772,   0.0617
201012,   0.0269,   0.0444,   0.0629,   0.0956,   0.0754,   0.0616
201101,   0.0244,   0.0428,   0.0610,   0.0898,   0.0756,   0.0607
201102,   0.0244,   0.0427,   0.0630,   0.0851,   0.0752,   0.0598
201103,   0.0232,   0.0406,   0.0611,   0.0816,   0.0752,   0.0602
201104,   0.0200,   0.0406,   0.0599,   0.0845,   0.0759,   0.0604
201105,   0.0207,   0.0411,   0.0631,   0.0878,   0.0752,   0.0604
201106,   0.0223,   0.0426,   0.0615,   0.0921,   0.0761,   0.0610
201107,   0.1518,   0.1255,   0.1104,   0.1273,   0.0824,   0.1326
201108,   0.1511,   0.1241,   0.1107,   0.1299,   0.0858,   0.1349
201109,   0.1467,   0.1244,   0.1138,   0.1331,   0.0857,   0.1353
201110,   0.1438,   0.1246,   0.1145,   0.1309,   0.0844,   0.1364
201111,   0.1463,   0.1228,   0.1148,   0.1328,   0.0849,   0.1356
201112,   0.1400,   0.1195,   0.1134,   0.1347,   0.0835,   0.1344
201201,   0.1416,   0.1163,   0.1103,   0.1265,   0.0813,   0.1347
201202,   0.1446,   0.1160,   0.1112,   0.1243,   0.0825,   0.1366
201203,   0.1378,   0.1173,   0.1111,   0.1232,   0.0826,   0.1396
201204,   0.1333,   0.1173,   0.1112,   0.1202,   0.0820,   0.1421
201205,   0.1315,   0.1171,   0.1111,   0.1184,   0.0820,   0.1418
201206,   0.1339,   0.1162,   0.1081,   0.1194,   0.0795,   0.1424
201207,   0.1387,   0.1194,   0.1270,   0.0666,   0.0982,   0.1236
201208,   0.1321,   0.1183,   0.1273,   0.0634,   0.0988,   0.1231
201209,   0.1350,   0.1194,   0.1289,   0.0614,   0.0999,   0.1255
201210,   0.1356,   0.1172,   0.1300,   0.0615,   0.0991,   0.1249
201211,   0.1294,   0.1179,   0.1280,   0.0578,   0.0990,   0.1217
201212,   0.1262,   0.1199,   0.1235,   0.0593,   0.0999,   0.1214
201301,   0.1264,   0.1207,   0.1224,   0.0589,   0.0998,   0.1198
201302,   0.1253,   0.1200,   0.1234,   0.0576,   0.0998,   0.1158
201303,   0.1285,   0.1188,   0.1249,   0.0588,   0.0994,   0.1145
201304,   0.1299,   0.1188,   0.1218,   0.0593,   0.0985,   0.1128
201305,   0.1313,   0.1209,   0.1187,   0.0595,   0.0985,   0.1133
201306,   0.1330,   0.1221,   0.1164,   0.0589,   0.0990,   0.1139
201307,   0.1466,   0.1039,   0.1066,   0.1399,   0.0878,   0.0910
201308,   0.1454,   0.1047,   0.1031,   0.1455,   0.0882,   0.0931
201309,   0.1502,   0.1066,   0.1060,   0.1507,   0.0884,   0.0957
201310,   0.1550,   0.1082,   0.1112,   0.1555,   0.0889,   0.0958
201311,   0.1506,   0.1073,   0.1071,   0.1544,   0.0888,   0.0966
201312,   0.1447,   0.1071,   0.1081,   0.1494,   0.0896,   0.0970
201401,   0.1465,   0.1072,   0.1103,   0.1529,   0.0905,   0.0967
201402,   0.1634,   0.1080,   0.1116,   0.1611,   0.0935,   0.0956
201403,   0.1679,   0.1088,   0.1168,   0.1642,   0.0936,   0.0963
201404,   0.1589,   0.1085,   0.1115,   0.1566,   0.0917,   0.0953
201405,   0.1565,   0.1088,   0.1126,   0.1543,   0.0897,   0.0967
201406,   0.1551,   0.1080,   0.1085,   0.1568,   0.0909,   0.0982
201407,   0.2215,   0.0865,   0.1207,   0.1227,   0.0725,   0.0775
201408,   0.2099,   0.0867,   0.1205,   0.1221,   0.0729,   0.0779
201409,   0.2094,   0.0874,   0.1221,   0.1243,   0.0724,   0.0782
201410,   0.2146,   0.0869,   0.1231,   0.1233,   0.0719,   0.0778
201411,   0.2203,   0.0851,   0.1210,   0.1208,   0.0706,   0.0780
201412,   0.2252,   0.0846,   0.1172,   0.1167,   0.0701,   0.0779
201501,   0.2301,   0.0848,   0.1169,   0.1129,   0.0688,   0.0768
201502,   0.2293,   0.0846,   0.1167,   0.1166,   0.0694,   0.0777
201503,   0.2370,   0.0851,   0.1186,   0.1238,   0.0697,   0.0786
201504,   0.2416,   0.0859,   0.1207,   0.1247,   0.0690,   0.0788
201505,   0.2385,   0.0860,   0.1197,   0.1142,   0.0695,   0.0802
201506,   0.2492,   0.0857,   0.1200,   0.1123,   0.0697,   0.0802
201507,   0.2668,   0.1268,   0.1392,   0.2058,   0.0650,   0.0551
201508,   0.2788,   0.1308,   0.1451,   0.2021,   0.0665,   0.0561
201509,   0.2656,   0.1305,   0.1403,   0.1981,   0.0672,   0.0552
201510,   0.2669,   0.1309,   0.1425,   0.1966,   0.0670,   0.0546
201511,   0.2633,   0.1304,   0.1411,   0.1989,   0.0661,   0.0562
201512,   0.2614,   0.1292,   0.1407,   0.2020,   0.0670,   0.0564
201601,   0.2652,   0.1292,   0.1412,   0.2029,   0.0672,   0.0562
201602,   0.2422,   0.1259,   0.1337,   0.2046,   0.0668,   0.0519
201603,   0.2346,   0.1262,   0.1327,   0.2036,   0.0659,   0.0504
201604,   0.2334,   0.1270,   0.1272,   0.2072,   0.0663,   0.0507
201605,   0.2374,   0.1281,   0.1283,   0.2065,   0.0654,   0.0515
201606,   0.2417,   0.1291,   0.1290,   0.2068,   0.0660,   0.0530
201607,   0.1860,   0.0668,   0.0836,   0.0544,   0.0765,   0.0774
201608,   0.1982,   0.0656,   0.0879,   0.0582,   0.0759,   0.0773
201609,   0.1982,   0.0654,   0.0883,   0.0562,   0.0768,   0.0765
201610,   0.2034,   0.0654,   0.0871,   0.0552,   0.0760,   0.0776
201611,   0.1970,   0.0655,   0.0836,   0.0560,   0.0772,   0.0764
201612,   0.1904,   0.0642,   0.0807,   0.0429,   0.0743,   0.0764
201701,   0.1832,   0.0643,   0.0793,   0.0444,   0.0731,   0.0762
201702,   0.1903,   0.0642,   0.0773,   0.0522,   0.0758,   0.0758
201703,   0.1946,   0.0641,   0.0773,   0.0569,   0.0746,   0.0760
201704,   0.1968,   0.0661,   0.0766,   0.0574,   0.0758,   0.0770
201705,   0.2008,   0.0656,   0.0756,   0.0622,   0.0768,   0.0767
201706,   0.1948,   0.0668,   0.0747,   0.0715,   0.0779,   0.0769
201707,   0.0925,   0.0914,   0.0766,   0.1027,   0.0979,   0.0691
201708,   0.0933,   0.0912,   0.0780,   0.1017,   0.1011,   0.0688
201709,   0.0950,   0.0917,   0.0747,   0.1052,   0.1017,   0.0703
201710,   0.0915,   0.0915,   0.0758,   0.1013,   0.1002,   0.0693
201711,   0.0929,   0.0917,   0.0767,   0.1019,   0.1020,   0.0711
201712,   0.0913,   0.0923,   0.0757,   0.0999,   0.1012,   0.0702
201801,   0.0879,   0.0919,   0.0762,   0.0990,   0.1021,   0.0697
201802,   0.0934,   0.0913,   0.0754,   0.1013,   0.1036,   0.0715
201803,   0.0954,   0.0911,   0.0750,   0.1049,   0.1035,   0.0731
201804,   0.0950,   0.0915,   0.0757,   0.1020,   0.1031,   0.0718
201805,   0.0871,   0.0911,   0.0745,   0.0986,   0.1018,   0.0728
201806,   0.0860,   0.0921,   0.0776,   0.0972,   0.1031,   0.0747
201807,   0.1878,   0.1228,   0.1024,   0.1552,   0.1020,   0.1181
201808,   0.1881,   0.1226,   0.1027,   0.1533,   0.0996,   0.1186
201809,   0.1903,   0.1241,   0.0995,   0.1587,   0.1009,   0.1223
201810,   0.1936,   0.1235,   0.0996,   0.1550,   0.1008,   0.1215
201811,   0.1840,   0.1194,   0.0983,   0.1502,   0.0993,   0.1159
201812,   0.1925,   0.1198,   0.0974,   0.1501,   0.0989,   0.1162
201901,   0.1934,   0.1192,   0.0970,   0.1518,   0.1003,   0.1148
201902,   0.1894,   0.1199,   0.0994,   0.1495,   0.1013,   0.1171
201903,   0.1982,   0.1206,   0.0999,   0.1503,   0.1018,   0.1156
201904,   0.1993,   0.1201,   0.1001,   0.1506,   0.1029,   0.1184
201905,   0.1964,   0.1202,   0.0996,   0.1497,   0.1042,   0.1206
201906,   0.1979,   0.1194,   0.0958,   0.1471,   0.1037,   0.1194
201907,   0.2135,   0.0940,   0.1231,   0.1252,   0.0671,   0.0538
201908,   0.2096,   0.0928,   0.1209,   0.1266,   0.0673,   0.0541
201909,   0.2132,   0.0937,   0.1197,   0.1248,   0.0685,   0.0531
201910,   0.2035,   0.0934,   0.1180,   0.1163,   0.0676,   0.0517
201911,   0.2153,   0.0923,   0.1174,   0.1206,   0.0683,   0.0500
201912,   0.2246,   0.0902,   0.1190,   0.1260,   0.0704,   0.0498
202001,   0.2250,   0.0899,   0.1204,   0.1217,   0.0698,   0.0487
202002,   0.2241,   0.0917,   0.1232,   0.1245,   0.0715,   0.0498
202003,   0.2361,   0.0926,   0.1370,   0.1316,   0.0732,   0.0508
202004,   0.2379,   0.0865,   0.1275,   0.1365,   0.0748,   0.0510
202005,   0.2401,   0.0894,   0.1313,   0.1417,   0.0751,   0.0526
202006,   0.2485,   0.0897,   0.1404,   0.1535,   0.0759,   0.0524
202007,   0.2346,   0.0987,   0.1532,   0.3716,   0.1119,   0.0894
202008,   0.2289,   0.0981,   0.1531,   0.3777,   0.1135,   0.0908
202009,   0.2359,   0.0988,   0.1556,   0.3807,   0.1157,   0.0903
202010,   0.2428,   0.0995,   0.1564,   0.3873,   0.1155,   0.0894
202011,   0.2392,   0.1004,   0.1542,   0.3826,   0.1152,   0.0906
202012,   0.2415,   0.1003,   0.1512,   0.3796,   0.1149,   0.0894
202101,   0.2436,   0.1000,   0.1523,   0.3781,   0.1157,   0.0875
202102,   0.2404,   0.0916,   0.1534,   0.3683,   0.1154,   0.0871
202103,   0.2333,   0.0980,   0.1478,   0.3661,   0.1143,   0.0884
202104,   0.2232,   0.0934,   0.1464,   0.3551,   0.1121,   0.0871
202105,   0.2279,   0.0952,   0.1455,   0.3517,   0.1129,   0.0893
202106,   0.2213,   0.0929,   0.1459,   0.3405,   0.1109,   0.0882
202107,   0.3637,   0.1173,   0.1566,   0.3366,   0.1437,   0.1216
202108,   0.3548,   0.1160,   0.1550,   0.3487,   0.1440,   0.1198
202109,   0.3651,   0.1168,   0.1554,   0.3543,   0.1455,   0.1197
202110,   0.3466,   0.1137,   0.1527,   0.3471,   0.1462,   0.1192
202111,   0.3332,   0.1177,   0.1538,   0.3459,   0.1531,   0.1182
202112,   0.3247,   0.1196,   0.1517,   0.3415,   0.1551,   0.1180
202201,   0.2971,   0.1161,   0.1536,   0.3139,   0.1499,   0.1149
202202,   0.2529,   0.1133,   0.1441,   0.2734,   0.1438,   0.1116
202203,   0.2454,   0.1126,   0.1415,   0.2641,   0.1432,   0.1128
202204,   0.2458,   0.1109,   0.1363,   0.2619,   0.1452,   0.1125
