,data
5558,0.3034
5559,0.3037
5560,0.3001
5561,0.3009
5562,0.3018
5563,0.3027
5564,0.2899
5565,0.2895
5566,0.2892
5567,0.2892
5568,0.2883
5569,0.2886
5570,0.2874
5571,0.289
5572,0.2893
5573,0.2876
5574,0.2893
5575,0.2882
5576,0.2379
5577,0.2396
5578,0.2411
5579,0.2417
5580,0.2429
5581,0.2419
5582,0.2424
5583,0.2429
5584,0.2415
5585,0.2399
5586,0.2398
5587,0.2398
5588,0.2863
5589,0.2855
5590,0.2842
5591,0.2836
5592,0.2822
5593,0.2811
5594,0.2803
5595,0.28
5596,0.2798
5597,0.2824
5598,0.282
5599,0.2825
5600,0.1961
5601,0.1988
5602,0.2008
5603,0.202
5604,0.2018
5605,0.2015
5606,0.2027
5607,0.2031
5608,0.2044
5609,0.2045
5610,0.205
5611,0.2046
5612,0.1969
5613,0.1971
5614,0.1962
5615,0.1962
5616,0.1951
5617,0.1952
5618,0.1973
5619,0.196
5620,0.1974
5621,0.1981
5622,0.1992
5623,0.1978
5624,0.1814
5625,0.1807
5626,0.1789
5627,0.1786
5628,0.1804
5629,0.1805
5630,0.1812
5631,0.1815
5632,0.1829
5633,0.1825
5634,0.1835
5635,0.1836
5636,0.2097
5637,0.2093
5638,0.2086
5639,0.2083
5640,0.2096
5641,0.2078
5642,0.2052
5643,0.2051
5644,0.2058
5645,0.206
5646,0.2055
5647,0.2045
5648,0.1607
5649,0.1628
5650,0.1624
5651,0.1615
5652,0.1618
5653,0.1619
5654,0.1625
5655,0.1624
5656,0.1635
5657,0.1651
5658,0.1652
5659,0.1655
5660,0.1551
5661,0.1553
5662,0.1561
5663,0.1558
5664,0.1557
5665,0.1567
5666,0.1556
5667,0.1553
5668,0.1555
5669,0.1543
5670,0.1555
5671,0.1564
5672,0.1455
5673,0.1458
5674,0.1472
5675,0.1465
5676,0.1464
5677,0.1468
5678,0.1469
5679,0.1464
5680,0.1459
5681,0.1447
5682,0.146
5683,0.1443
5684,0.1516
5685,0.1525
5686,0.1525
5687,0.1512
5688,0.1517
5689,0.151
5690,0.15
5691,0.1509
5692,0.1485
5693,0.152
5694,0.1556
5695,0.1592
5696,0.1359
5697,0.1386
5698,0.1389
5699,0.1389
5700,0.1436
5701,0.1496
5702,0.1522
5703,0.1491
5704,0.1514
5705,0.1548
5706,0.1545
5707,0.1547
5708,0.1679
5709,0.1677
5710,0.1679
5711,0.1707
5712,0.1709
5713,0.1712
5714,0.1724
5715,0.1728
5716,0.174
5717,0.1743
5718,0.1763
5719,0.1766
5720,0.1855
5721,0.1852
5722,0.184
5723,0.183
5724,0.1827
5725,0.1837
5726,0.1853
5727,0.1841
5728,0.1833
5729,0.1808
5730,0.1806
5731,0.1793
5732,0.2194
5733,0.2198
5734,0.2201
5735,0.2192
5736,0.2195
5737,0.2199
5738,0.2207
5739,0.2262
5740,0.2259
5741,0.2235
5742,0.2241
5743,0.2235
5744,0.1877
5745,0.1893
5746,0.1901
5747,0.1886
5748,0.1897
5749,0.1892
5750,0.1891
5751,0.19
5752,0.189
5753,0.1895
5754,0.1903
5755,0.1905
5756,0.175
5757,0.1741
5758,0.175
5759,0.1744
5760,0.1748
5761,0.1743
5762,0.1748
5763,0.1753
5764,0.1747
5765,0.1744
5766,0.1756
5767,0.1754
5768,0.1604
5769,0.1601
5770,0.16
5771,0.1614
5772,0.1611
5773,0.1616
5774,0.1617
5775,0.1621
5776,0.1616
5777,0.1626
5778,0.1623
5779,0.1611
5780,0.1658
5781,0.1649
5782,0.1638
5783,0.1646
5784,0.1652
5785,0.1655
5786,0.1651
5787,0.1655
5788,0.1655
5789,0.1665
5790,0.1663
5791,0.1647
5792,0.1595
5793,0.1598
5794,0.1604
5795,0.159
5796,0.1579
5797,0.1567
5798,0.1558
5799,0.1547
5800,0.1554
5801,0.1551
5802,0.1555
5803,0.1573
5804,0.2499
5805,0.251
5806,0.2509
5807,0.252
5808,0.2549
5809,0.2554
5810,0.2559
5811,0.2548
5812,0.2547
5813,0.2569
5814,0.2565
5815,0.2564
5816,0.19
5817,0.1925
5818,0.1916
5819,0.1915
5820,0.1917
5821,0.1931
5822,0.1924
5823,0.1917
5824,0.192
5825,0.191
5826,0.1912
5827,0.1916
5828,0.1768
5829,0.1761
5830,0.1775
5831,0.177
5832,0.1775
5833,0.1759
5834,0.1767
5835,0.1764
5836,0.1761
5837,0.1758
5838,0.1747
5839,0.1727
5840,0.1953
5841,0.1947
5842,0.1979
5843,0.1989
5844,0.1986
5845,0.1967
5846,0.1971
5847,0.1971
5848,0.1986
5849,0.1982
5850,0.1981
5851,0.1974
5852,0.1773
5853,0.1776
5854,0.178
5855,0.1785
5856,0.1794
5857,0.1791
5858,0.1789
5859,0.1769
5860,0.175
5861,0.1764
5862,0.178
5863,0.1772
5864,0.129
5865,0.1273
5866,0.1271
5867,0.127
5868,0.1279
5869,0.1279
5870,0.13
5871,0.1294
5872,0.1291
5873,0.1283
5874,0.1288
5875,0.129
5876,0.1239
5877,0.1234
5878,0.1248
5879,0.1245
5880,0.1235
5881,0.1235
5882,0.1237
5883,0.1246
5884,0.1241
5885,0.1236
5886,0.1232
5887,0.122
5888,0.1423
5889,0.1425
5890,0.1426
5891,0.1415
5892,0.1429
5893,0.1427
5894,0.1444
5895,0.1424
5896,0.1421
5897,0.1427
5898,0.1428
5899,0.143
5900,0.138
5901,0.1392
5902,0.1388
5903,0.1397
5904,0.1401
5905,0.1394
5906,0.1385
5907,0.1384
5908,0.1406
5909,0.142
5910,0.1417
5911,0.1404
5912,0.1242
5913,0.1257
5914,0.1252
5915,0.1259
5916,0.1261
5917,0.1273
5918,0.1268
5919,0.1245
5920,0.1242
5921,0.1241
5922,0.1247
5923,0.1249
5924,0.1448
5925,0.1446
5926,0.1438
5927,0.144
5928,0.1438
5929,0.1432
5930,0.1419
5931,0.1425
5932,0.1438
5933,0.1447
5934,0.1429
5935,0.1438
5936,0.1171
5937,0.1187
5938,0.1157
5939,0.1165
5940,0.1164
5941,0.1173
5942,0.1177
5943,0.1137
5944,0.1164
5945,0.1164
5946,0.1182
5947,0.1188
5948,0.0996
5949,0.1
5950,0.1007
5951,0.1007
5952,0.1006
5953,0.0987
5954,0.0988
5955,0.0979
5956,0.0982
5957,0.0975
5958,0.0967
5959,0.0967
5960,
5961,
5962,
5963,
5964,
5965,1.0442
5966,1.0399
5967,1.0747
5968,1.0908
5969,1.0486
5970,1.0697
5971,1.1616
5972,1.0355
5973,1.0275
5974,0.9466
5975,0.9922
5976,0.9382
5977,0.4129
5978,0.4102
5979,0.4078
5980,0.4028
5981,0.4039
5982,0.4148
5983,0.3864
5984,0.3837
5985,0.3905
5986,0.3932
5987,0.3971
5988,0.3905
5989,0.3957
5990,0.393
5991,0.3923
5992,0.3925
5993,0.3847
5994,0.3814
5995,0.3846
5996,0.3826
5997,0.3827
5998,0.3856
5999,0.3807
6000,0.3774
6001,0.338
6002,0.3319
6003,0.3321
6004,0.3225
6005,0.3302
6006,0.3369
6007,0.3333
6008,0.3233
6009,0.3296
6010,0.3284
6011,0.3359
6012,0.3398
6013,0.4829
6014,0.4868
6015,0.4788
6016,0.4736
6017,0.4761
6018,0.4803
6019,0.4784
6020,0.4791
6021,0.4927
6022,0.4854
6023,0.4812
6024,0.4816
6025,0.6694
6026,0.6667
6027,0.6808
6028,0.6912
6029,0.6757
6030,0.6686
6031,0.6777
6032,0.6778
6033,0.6803
6034,0.6827
6035,0.7035
6036,0.7234
6037,2.6945
6038,2.6653
6039,2.7849
6040,2.7683
6041,2.6213
6042,2.5931
6043,2.5744
6044,2.5729
6045,2.5767
6046,2.5143
6047,2.5825
6048,2.7003
6049,0.7004
6050,0.7045
6051,0.7144
6052,0.718
6053,0.7248
6054,0.7243
6055,0.7494
6056,0.7512
6057,0.7499
6058,0.7489
6059,0.7431
6060,0.7585
6061,0.4193
6062,0.3972
6063,0.4151
6064,0.4206
6065,0.4269
6066,0.4362
6067,0.4427
6068,0.442
6069,0.4396
6070,0.4501
6071,0.4508
6072,0.4554
6073,0.5487
6074,0.5463
6075,0.5438
6076,0.547
6077,0.5514
6078,0.5494
6079,0.5542
6080,0.5448
6081,0.5476
6082,0.5503
6083,0.5479
6084,0.5481
6085,0.3871
6086,0.3855
6087,0.3865
6088,0.3865
6089,0.3871
6090,0.3837
6091,0.3816
6092,0.3827
6093,0.3825
6094,0.383
6095,0.3841
6096,0.3894
6097,0.3756
6098,0.3761
6099,0.3754
6100,0.3768
6101,0.375
6102,0.3714
6103,0.3734
6104,0.3736
6105,0.372
6106,0.372
6107,0.3714
6108,0.3721
6109,0.5279
6110,0.5367
6111,0.5265
6112,0.5326
6113,0.5314
6114,0.5199
6115,0.5136
6116,0.5124
6117,0.5056
6118,0.5067
6119,0.5054
6120,0.5029
6121,0.6368
6122,0.6471
6123,0.6435
6124,0.6502
6125,0.6479
6126,0.6543
6127,0.6572
6128,0.6518
6129,0.6545
6130,0.6537
6131,0.651
6132,0.6526
6133,0.6133
6134,0.611
6135,0.6117
6136,0.6194
6137,0.6167
6138,0.6016
6139,0.6037
6140,0.6128
6141,0.6102
6142,0.6068
6143,0.6068
6144,0.61
6145,0.6001
6146,0.5943
6147,0.5937
6148,0.5911
6149,0.6284
6150,0.6276
6151,0.6326
6152,0.6314
6153,0.6311
6154,0.6325
6155,0.629
6156,0.6274
6157,0.893
6158,0.8964
6159,0.8961
6160,0.8905
6161,0.8849
6162,0.8893
6163,0.8886
6164,0.8857
6165,0.8778
6166,0.8763
6167,0.8768
6168,0.8761
6169,0.5065
6170,0.5095
6171,0.5041
6172,0.499
6173,0.5013
6174,0.5049
6175,0.5031
6176,0.501
6177,0.5001
6178,0.4975
6179,0.4999
6180,0.4974
6181,0.5433
6182,0.5454
6183,0.5378
6184,0.5435
6185,0.5461
6186,0.5492
6187,0.5558
6188,0.5525
6189,0.5525
6190,0.5554
6191,0.5485
6192,0.5443
6193,0.4096
6194,0.4088
6195,0.4067
6196,0.4098
6197,0.4109
6198,0.4141
6199,0.4186
6200,0.4207
6201,0.4189
6202,0.4224
6203,0.4224
6204,0.4205
6205,0.2869
6206,0.2871
6207,0.288
6208,0.2896
6209,0.2889
6210,0.2892
6211,0.2903
6212,0.2905
6213,0.2914
6214,0.2922
6215,0.2934
6216,0.2936
6217,0.4996
6218,0.502
6219,0.5
6220,0.4993
6221,0.5023
6222,0.5011
6223,0.5015
6224,0.5005
6225,0.4997
6226,0.4978
6227,0.5005
6228,0.5004
6229,0.5242
6230,0.5245
6231,0.5253
6232,0.5252
6233,0.5261
6234,0.5253
6235,0.5221
6236,0.5252
6237,0.5257
6238,0.5256
6239,0.5272
6240,0.5311
6241,0.801
6242,0.7956
6243,0.7983
6244,0.7947
6245,0.7896
6246,0.7895
6247,0.7978
6248,0.7905
6249,0.7901
6250,0.7912
6251,0.7941
6252,0.7968
6253,0.5805
6254,0.5841
6255,0.5851
6256,0.584
6257,0.5867
6258,0.589
6259,0.5877
6260,0.5829
6261,0.5858
6262,0.5896
6263,0.5903
6264,0.5923
6265,0.6045
6266,0.6092
6267,0.613
6268,0.6192
6269,0.6197
6270,0.619
6271,0.6119
6272,0.6106
6273,0.6116
6274,0.6122
6275,0.6092
6276,0.6101
6277,0.5393
6278,0.5403
6279,0.5368
6280,0.5387
6281,0.5362
6282,0.5378
6283,0.5385
6284,0.5399
6285,0.5404
6286,0.537
6287,0.536
6288,0.5361
6289,0.5279
6290,0.5285
6291,0.5236
6292,0.5278
6293,0.5278
6294,0.5287
6295,0.5269
6296,0.5291
6297,0.53
6298,0.5288
6299,0.531
6300,0.5323
6301,0.5579
6302,0.5566
6303,0.5545
6304,0.553
6305,0.5527
6306,0.556
6307,0.561
6308,0.5582
6309,0.5591
6310,0.5535
6311,0.5516
6312,0.5508
6313,0.3476
6314,0.3491
6315,0.3462
6316,0.3501
6317,0.3482
6318,0.3459
6319,0.3472
6320,0.3452
6321,0.3459
6322,0.3458
6323,0.3456
6324,0.3495
6325,0.3964
6326,0.3988
6327,0.3961
6328,0.3942
6329,0.3949
6330,0.3929
6331,0.393
6332,0.3936
6333,0.3921
6334,0.3928
6335,0.3877
6336,0.3888
6337,0.4955
6338,0.4957
6339,0.4919
6340,0.4897
6341,0.486
6342,0.4831
6343,0.4825
6344,0.4895
6345,0.4883
6346,0.4929
6347,0.4923
6348,0.4935
6349,0.3938
6350,0.3949
6351,0.3942
6352,0.3954
6353,0.3913
6354,0.3939
6355,0.3927
6356,0.3957
6357,0.3984
6358,0.4005
6359,0.4053
6360,0.4047
6361,0.3382
6362,0.3356
6363,0.3355
6364,0.3359
6365,0.3343
6366,0.3351
6367,0.333
6368,0.3344
6369,0.3335
6370,0.3323
6371,0.3343
6372,0.3326
6373,0.3766
6374,0.3775
6375,0.3756
6376,0.3762
6377,0.3749
6378,0.3732
6379,0.373
6380,0.3733
6381,0.3727
6382,0.3739
6383,0.3728
6384,0.3725
6385,0.2874
6386,0.288
6387,0.287
6388,0.2851
6389,0.2863
6390,0.2853
6391,0.2855
6392,0.2864
6393,0.2857
6394,0.2855
6395,0.2877
6396,0.2878
6397,0.4014
6398,0.3972
6399,0.3955
6400,0.396
6401,0.3966
6402,0.3992
6403,0.3968
6404,0.3967
6405,0.3949
6406,0.3956
6407,0.3973
6408,0.397
6409,0.2919
6410,0.2894
6411,0.2886
6412,0.2889
6413,0.2887
6414,0.2894
6415,0.287
6416,0.2859
6417,0.2865
6418,0.2868
6419,0.2857
6420,0.2852
6421,0.2822
6422,0.2831
6423,0.285
6424,0.2837
6425,0.2869
6426,0.289
6427,0.2864
6428,0.2864
6429,0.2825
6430,0.2805
6431,0.2811
6432,0.281
6433,0.2953
6434,0.2931
6435,0.2932
6436,0.2909
6437,0.2871
6438,0.283
6439,0.282
6440,0.2764
6441,0.2725
6442,0.2663
6443,0.2631
6444,0.2666
6445,0.2445
6446,0.2445
6447,0.247
6448,0.2484
6449,0.2469
6450,0.2444
6451,0.2419
6452,0.2431
6453,0.2452
6454,0.2456
6455,0.2458
6456,0.2455
6457,0.1751
6458,0.1773
6459,0.178
6460,0.1774
6461,0.1776
6462,0.1775
6463,0.1741
6464,0.1705
6465,0.1729
6466,0.1733
6467,0.1735
6468,0.1735
6469,0.1742
6470,0.1735
6471,0.1738
6472,0.1733
6473,0.1744
6474,0.1729
6475,0.1737
6476,0.1742
6477,0.175
6478,0.174
6479,0.1756
6480,0.176
6481,0.2167
6482,0.2163
6483,0.2144
6484,0.2128
6485,0.2135
6486,0.2135
6487,0.2116
6488,0.2121
6489,0.214
6490,0.216
6491,0.2213
6492,0.2206
6493,0.437
6494,0.4377
6495,0.4414
6496,0.444
6497,0.4385
6498,0.4358
6499,0.4401
6500,0.4509
6501,0.4477
6502,0.4446
6503,0.4378
6504,0.4269
6505,0.237
6506,0.239
6507,0.2375
6508,0.2344
6509,0.2359
6510,0.2328
6511,0.2319
6512,0.2304
6513,0.2322
6514,0.2317
6515,0.2295
6516,0.2272
6517,0.2489
6518,0.2476
6519,0.2502
6520,0.248
6521,0.2482
6522,0.251
6523,0.2457
6524,0.2449
6525,0.249
6526,0.2483
6527,0.2496
6528,0.2497
6529,0.4177
6530,0.4205
6531,0.4091
6532,0.4099
6533,0.4005
6534,0.3988
6535,0.3921
6536,0.3982
6537,0.3905
6538,0.3906
6539,0.3961
6540,0.3917
6541,0.5702
6542,0.5708
6543,0.5767
6544,0.5815
6545,0.5802
6546,0.5908
6547,0.5886
6548,0.601
6549,0.5967
6550,0.5951
6551,0.5991
6552,0.598
6553,0.4083
6554,0.4174
6555,0.4221
6556,0.4183
6557,0.4133
6558,0.414
6559,0.4156
6560,0.4141
6561,0.4144
6562,0.4117
6563,0.4145
6564,0.4161
6565,0.4076
6566,0.4117
6567,0.4142
6568,0.4159
6569,0.4164
6570,0.418
6571,0.4209
6572,0.4198
6573,0.4212
6574,0.421
6575,0.4183
6576,0.419
6577,0.4271
6578,0.4299
6579,0.4306
6580,0.4305
6581,0.4338
6582,0.4364
6583,0.4358
6584,0.4368
6585,0.4363
6586,0.4352
6587,0.4343
6588,0.4387
6589,0.3891
6590,0.3863
6591,0.384
6592,0.387
6593,0.3916
6594,0.3899
6595,0.3913
6596,0.3903
6597,0.3919
6598,0.3868
6599,0.3855
6600,0.3914
6601,0.4049
6602,0.4071
6603,0.4104
6604,0.4106
6605,0.4145
6606,0.4079
6607,0.4055
6608,0.4034
6609,0.3993
6610,0.4028
6611,0.4039
6612,0.4044
6613,0.3515
6614,0.356
6615,0.3559
6616,0.3533
6617,0.3468
6618,0.3411
6619,0.3441
6620,0.3462
6621,0.3473
6622,0.3475
6623,0.3484
6624,0.3457
6625,0.2932
6626,0.2912
6627,0.293
6628,0.2927
6629,0.291
6630,0.2935
6631,0.2991
6632,0.2982
6633,0.2994
6634,0.2993
6635,0.299
6636,0.3004
6637,0.4503
6638,0.4423
6639,0.4494
6640,0.4407
6641,0.4409
6642,0.4321
6643,0.4342
6644,0.4348
6645,0.4355
6646,0.4343
6647,0.4311
6648,0.4339
6649,0.1996
6650,0.2026
6651,0.2037
6652,0.2031
6653,0.2059
6654,0.2059
6655,0.2086
6656,0.208
6657,0.2099
6658,0.2092
6659,0.209
6660,0.211
6661,0.3219
6662,0.3221
6663,0.3231
6664,0.3231
6665,0.3235
6666,0.3222
6667,0.3241
6668,0.3228
6669,0.322
6670,0.3194
6671,0.3199
6672,0.321
6673,0.2723
6674,0.274
6675,0.2734
6676,0.2723
6677,0.2674
6678,0.2671
6679,0.2679
6680,0.2678
6681,0.2666
6682,0.2657
6683,0.2659
6684,0.2632
6685,0.2306
6686,0.2316
6687,0.234
6688,0.2343
6689,0.235
6690,0.235
6691,0.2357
6692,0.2373
6693,0.2354
6694,0.2338
6695,0.2365
6696,0.237
6697,0.1978
6698,0.1997
6699,0.2002
6700,0.1993
6701,0.2023
6702,0.2053
6703,0.204
6704,0.2032
6705,0.2036
6706,0.2012
6707,0.2001
6708,0.2011
6709,0.2505
6710,0.2505
6711,0.2495
6712,0.2515
6713,0.2522
6714,0.255
6715,0.2545
6716,0.2544
6717,0.2511
6718,0.2515
6719,0.2525
6720,0.2543
6721,0.2621
6722,0.2605
6723,0.2602
6724,0.2609
6725,0.2602
6726,0.2609
6727,0.261
6728,0.2621
6729,0.2631
6730,0.261
6731,0.2632
6732,0.2617
6733,0.2399
6734,0.241
6735,0.244
6736,0.2456
6737,0.2461
6738,0.2454
6739,0.244
6740,0.2421
6741,0.2433
6742,0.2418
6743,0.2426
6744,0.2434
6745,0.2374
6746,0.2358
6747,0.233
6748,0.2322
6749,0.2311
6750,0.2301
6751,0.2287
6752,0.229
6753,0.2297
6754,0.2319
6755,0.2305
6756,0.2309
6757,0.2331
6758,0.237
6759,0.2373
6760,0.2375
6761,0.2373
6762,0.2384
6763,0.2381
6764,0.239
6765,0.2404
6766,0.2382
6767,0.2377
6768,0.2386
6769,0.2163
6770,0.2154
6771,0.2161
6772,0.2138
6773,0.2147
6774,0.2168
6775,0.217
6776,0.217
6777,0.2178
6778,0.2186
6779,0.2197
6780,0.2196
6781,0.2232
6782,0.2222
6783,0.2208
6784,0.2189
6785,0.2196
6786,0.2196
6787,0.2193
6788,0.221
6789,0.222
6790,0.2209
6791,0.2228
6792,0.2224
6793,0.1889
6794,0.1882
6795,0.1875
6796,0.1848
6797,0.1848
6798,0.1839
6799,0.1798
6800,0.1778
6801,0.1793
6802,0.1788
6803,0.1779
6804,0.1777
6805,0.1545
6806,0.1562
6807,0.1551
6808,0.1552
6809,0.1552
6810,0.1566
6811,0.1559
6812,0.1585
6813,0.1594
6814,0.1604
6815,0.1596
6816,0.1575
6817,0.1597
6818,0.1605
6819,0.162
6820,0.1613
6821,0.1599
6822,0.1601
6823,0.1578
6824,0.1581
6825,0.1591
6826,0.1593
6827,0.161
6828,0.1617
6829,0.1522
6830,0.1521
6831,0.1515
6832,0.1506
6833,0.1517
6834,0.1504
6835,0.1495
6836,0.1504
6837,0.1484
6838,0.1475
6839,0.1501
6840,0.151
6841,0.1677
6842,0.1679
6843,0.1683
6844,0.1642
6845,0.1626
6846,0.1613
6847,0.1572
6848,0.1589
6849,0.1556
6850,0.1614
6851,0.1672
6852,0.1678
6853,0.1816
6854,0.1873
6855,0.1837
6856,0.1748
6857,0.1812
6858,0.1883
6859,0.1889
6860,0.1933
6861,0.1959
6862,0.1935
6863,0.1911
6864,0.1889
6865,0.2065
6866,0.2016
6867,0.1999
6868,0.2011
6869,0.2047
6870,0.209
6871,0.2126
6872,0.2109
6873,0.2062
6874,0.2075
6875,0.2058
6876,0.2061
6877,0.2679
6878,0.2667
6879,0.2654
6880,0.2601
6881,0.2661
6882,0.2808
6883,0.2743
6884,0.272
6885,0.2649
6886,0.2564
6887,0.2597
6888,0.2667
6889,0.1821
6890,0.1805
6891,0.1806
6892,0.1783
6893,0.1779
6894,0.1786
6895,0.1818
6896,0.1859
6897,0.1866
6898,0.1844
6899,0.1836
6900,0.1814
6901,0.1851
6902,0.1853
6903,0.1868
6904,0.1849
6905,0.1861
6906,0.1854
6907,0.1857
6908,0.1856
6909,0.1848
6910,0.1849
6911,0.1853
6912,0.1858
6913,0.1837
6914,0.1843
6915,0.1849
6916,0.1834
6917,0.1826
6918,0.1814
6919,0.182
6920,0.1828
6921,0.1824
6922,0.1815
6923,0.182
6924,0.1814
6925,0.159
6926,0.1588
6927,0.1592
6928,0.1611
6929,0.1609
6930,0.1611
6931,0.1618
6932,0.1617
6933,0.1618
6934,0.1628
6935,0.1622
6936,0.1612
6937,0.1552
6938,0.1532
6939,0.1523
6940,0.1524
6941,0.153
6942,0.1534
6943,0.1525
6944,0.1535
6945,0.1544
6946,0.1553
6947,0.155
6948,0.1533
6949,0.2006
6950,0.2025
6951,0.2051
6952,0.2023
6953,0.2032
6954,0.2033
6955,0.1998
6956,0.1995
6957,0.2004
6958,0.2022
6959,0.2037
6960,0.2074
6961,0.24
6962,0.2405
6963,0.2397
6964,0.2395
6965,0.2414
6966,0.2416
6967,0.2415
6968,0.2412
6969,0.242
6970,0.2433
6971,0.243
6972,0.2421
6973,0.1986
6974,0.2016
6975,0.1992
6976,0.1991
6977,0.2006
6978,0.2022
6979,0.2014
6980,0.2011
6981,0.2026
6982,0.1995
6983,0.1986
6984,0.1985
6985,0.1666
6986,0.1652
6987,0.166
6988,0.1657
6989,0.1662
6990,0.1654
6991,0.1665
6992,0.1664
6993,0.1658
6994,0.1649
6995,0.1636
6996,0.1614
6997,0.1887
6998,0.1876
6999,0.1912
7000,0.1917
7001,0.1924
7002,0.1911
7003,0.192
7004,0.1917
7005,0.1936
7006,0.1904
7007,0.1896
7008,0.1897
7009,0.1595
7010,0.1597
7011,0.1578
7012,0.157
7013,0.1581
7014,0.1567
7015,0.1559
7016,0.1539
7017,0.1523
7018,0.154
7019,0.1561
7020,0.1547
7021,0.1368
7022,0.136
7023,0.1352
7024,0.1344
7025,0.1348
7026,0.1346
7027,0.1365
7028,0.1348
7029,0.1346
7030,0.1338
7031,0.1346
7032,0.134
7033,0.1166
7034,0.1152
7035,0.1172
7036,0.1162
7037,0.1159
7038,0.1161
7039,0.117
7040,0.1183
7041,0.1177
7042,0.1173
7043,0.1175
7044,0.116
7045,0.1607
7046,0.1635
7047,0.1637
7048,0.1637
7049,0.1626
7050,0.1618
7051,0.1619
7052,0.1617
7053,0.1626
7054,0.1646
7055,0.1648
7056,0.1663
7057,0.13
7058,0.1308
7059,0.13
7060,0.1315
7061,0.1313
7062,0.1307
7063,0.1305
7064,0.1304
7065,0.1335
7066,0.1346
7067,0.1348
7068,0.131
7069,0.1203
7070,0.1219
7071,0.119
7072,0.12
7073,0.1205
7074,0.1219
7075,0.1217
7076,0.1219
7077,0.1216
7078,0.1216
7079,0.1219
7080,0.1217
7081,0.1362
7082,0.136
7083,0.1369
7084,0.1403
7085,0.1405
7086,0.1415
7087,0.1403
7088,0.1377
7089,0.1441
7090,0.1472
7091,0.1454
7092,0.1473
7093,0.1344
7094,0.1345
7095,0.1318
7096,0.1296
7097,0.131
7098,0.1321
7099,0.1336
7100,0.126
7101,0.1312
7102,0.1343
7103,0.1379
7104,0.1389
7105,0.1038
7106,0.1041
7107,0.1047
7108,0.1052
7109,0.103
7110,0.1013
7111,0.1016
7112,0.1013
7113,0.1021
7114,0.1025
7115,0.1012
7116,0.1012
7117,
7118,
7119,
7120,
7121,0.4847
7122,0.4858
7123,0.486
7124,0.4951
7125,0.5077
7126,0.5018
7127,0.5012
7128,0.501
7129,0.5018
7130,0.4959
7131,0.4924
7132,0.4747
7133,0.4042
7134,0.4114
7135,0.4134
7136,0.4057
7137,0.4167
7138,0.4223
7139,0.4221
7140,0.4255
7141,0.4254
7142,0.4264
7143,0.4279
7144,0.4276
7145,0.4849
7146,0.4972
7147,0.4851
7148,0.4888
7149,0.5133
7150,0.5391
7151,0.5412
7152,0.5469
7153,0.5553
7154,0.5668
7155,0.5676
7156,0.55
7157,0.3884
7158,0.391
7159,0.3945
7160,0.3924
7161,0.3955
7162,0.3803
7163,0.3823
7164,0.3826
7165,0.3805
7166,0.3773
7167,0.3812
7168,0.3823
7169,0.3854
7170,0.3864
7171,0.3878
7172,0.3853
7173,0.3837
7174,0.3813
7175,0.3865
7176,0.3833
7177,0.3841
7178,0.3822
7179,0.3844
7180,0.3819
7181,0.3589
7182,0.3568
7183,0.3619
7184,0.3541
7185,0.357
7186,0.3512
7187,0.3498
7188,0.3467
7189,0.3482
7190,0.3521
7191,0.3502
7192,0.3476
7193,0.3816
7194,0.3844
7195,0.3864
7196,0.3891
7197,0.3909
7198,0.3953
7199,0.4009
7200,0.3982
7201,0.4032
7202,0.4047
7203,0.4089
7204,0.4104
7205,0.4907
7206,0.4854
7207,0.4938
7208,0.4973
7209,0.4831
7210,0.4799
7211,0.4809
7212,0.4773
7213,0.4742
7214,0.4851
7215,0.4841
7216,0.4977
7217,0.4985
7218,0.5
7219,0.5051
7220,0.5187
7221,0.5152
7222,0.5195
7223,0.5144
7224,0.5111
7225,0.5154
7226,0.5063
7227,0.5102
7228,0.5089
7229,0.3931
7230,0.3827
7231,0.3761
7232,0.379
7233,0.3689
7234,0.3644
7235,0.3606
7236,0.3626
7237,0.3662
7238,0.3705
7239,0.3695
7240,0.3718
7241,0.3489
7242,0.3462
7243,0.3221
7244,0.327
7245,0.3807
7246,0.3858
7247,0.3881
7248,0.3965
7249,0.3936
7250,0.39
7251,0.3928
7252,0.3904
7253,0.3438
7254,0.3446
7255,0.3458
7256,0.3455
7257,0.3423
7258,0.3383
7259,0.3429
7260,0.3435
7261,0.3365
7262,0.3386
7263,0.3389
7264,0.3437
7265,0.3452
7266,0.3448
7267,0.3631
7268,0.3699
7269,0.3723
7270,0.3816
7271,0.3706
7272,0.3563
7273,0.3323
7274,0.3441
7275,0.3565
7276,0.3459
7277,0.3889
7278,0.3888
7279,0.3932
7280,0.3824
7281,0.3801
7282,0.3821
7283,0.3965
7284,0.3907
7285,0.3934
7286,0.3831
7287,0.3801
7288,0.3792
7289,0.4542
7290,0.4491
7291,0.4504
7292,0.4432
7293,0.4468
7294,0.4443
7295,0.4478
7296,0.4433
7297,0.4455
7298,0.4511
7299,0.4459
7300,0.4509
7301,0.325
7302,0.3395
7303,0.3161
7304,0.3373
7305,0.3295
7306,0.3419
7307,0.3461
7308,0.3558
7309,0.3462
7310,0.3498
7311,0.3622
7312,0.3636
7313,0.4753
7314,0.4768
7315,0.4803
7316,0.4723
7317,0.4639
7318,0.4662
7319,0.4665
7320,0.4751
7321,0.4795
7322,0.4941
7323,0.4916
7324,0.4867
7325,0.4135
7326,0.4095
7327,0.4119
7328,0.4166
7329,0.4112
7330,0.4061
7331,0.4083
7332,0.4073
7333,0.4073
